08/30/2023,ZZHEZRER,04/19/2023,WHITE,M,38,42500,"FAILURE TO APPEAR, FIRST DEGREE       DF",NEW HAVEN CC,NONE,RICHARD,MARTINEZ
08/30/2023,ZZHLWWRC,09/21/2020,BLACK,M,34,2050000,MURDER                                AF,WALKER RC,NONE,MARTIN,PEARSON
08/30/2023,ZZRWRJHS,12/27/2016,HISPANIC,M,53,3000000,MURDER                                AF,GARNER,SPECIAL PAROLE,SEAN,GREER
08/30/2023,ZZHZBCWZ,08/28/2023,BLACK,M,40,25000,"ASSAULT, SECOND DEGREE                 F",HARTFORD CC,NONE,EDWIN,BOOTH
08/30/2023,ZZHBHCHJ,08/09/2023,WHITE,M,49,50150,"ASSAULT, THIRD DEGREE                 AM",GARNER,NONE,BOBBY,WASHINGTON
08/30/2023,ZZSSHHSE,06/20/2023,WHITE,M,48,5100,DISORDERLY CONDUCT                    CM,BRIDGEPORT CC,NONE,ERIC,JONES
08/30/2023,ZZSHLBLW,03/15/2022,HISPANIC,M,20,1001000,MURDER                                AF,MANSON YI,NONE,CHARLES,WILLIAMS
08/30/2023,ZZSSSEBZ,07/13/2023,WHITE,M,28,10000,CRIM VIOL OF PROTECTIVE ORDER         DF,GARNER,NONE,MATHEW,MOODY
08/30/2023,ZZSZERCL,08/29/2023,BLACK,M,34,50000,VIOLATION OF PROBATION OR COND DISCHG,CORRIGAN CI,NONE,VERNON,HOWELL
08/30/2023,ZZHCZZCZ,08/15/2022,HISPANIC,M,32,200000,"BURGLARY, SECOND DEGREE               CF",HARTFORD CC,NONE,DAVID,WALLACE
08/30/2023,ZZSEWELE,04/03/2023,HISPANIC,M,29,253500,"SEXUAL ASSAULT, SECOND DEGREE          F",NEW HAVEN CC,NONE,ROBERT,DIXON
08/30/2023,ZZHWCECZ,03/06/2023,BLACK,M,31,155000,HOME INVASION                         AF,HARTFORD CC,NONE,JACK,WHITE
08/30/2023,ZZRJJHEZ,05/24/2023,WHITE,M,49,25000,"FAILURE TO APPEAR, FIRST DEGREE       DF",BRIDGEPORT CC,NONE,ADAM,PALMER
08/30/2023,ZZSSZSBH,06/10/2022,HISPANIC,M,34,150000,"SEXUAL ASSAULT, FIRST DEGREE           F",BRIDGEPORT CC,NONE,KYLE,MCCOY
08/30/2023,ZZSSSJCW,08/07/2023,BLACK,M,19,10000,"ROBBERY, SECOND DEGREE                CF",BRIDGEPORT CC,NONE,JERRY,JONES
08/30/2023,ZZSRCCBL,07/07/2023,WHITE,M,24,15000,"FAILURE TO APPEAR, SECOND DEGREE      AM",HARTFORD CC,NONE,PATRICK,BREWER
08/30/2023,ZZRBLZLH,04/26/2023,BLACK,M,43,7100,"FAILURE TO APPEAR, SECOND DEGREE      AM",GARNER,NONE,DAVID,LEWIS
08/30/2023,ZZSSWZWZ,08/11/2023,BLACK,M,37,150000,ARREST WITHOUT WARRANT,NEW HAVEN CC,NONE,BRADLEY,HENRY
08/30/2023,ZZRJLBSJ,07/25/2023,HISPANIC,M,51,17500,ASSAULT ON POLICE OR FIRE OFFICER     CF,NEW HAVEN CC,NONE,MARTIN,GARCIA
08/30/2023,ZZHJBBSB,12/19/2022,WHITE,M,33,440500,CARRYING WEAPON IN A MOTOR VEHICLE     F,GARNER,NONE,LARRY,RICH
08/30/2023,ZZSRCERS,03/17/2023,BLACK,M,24,704000,"ROBBERY, FIRST DEGREE                 BF",NEW HAVEN CC,NONE,ANDREW,MARKS
08/30/2023,ZZRBRLBC,06/26/2023,BLACK,M,47,40000,CRIM VIOL OF PROTECTIVE ORDER         DF,BRIDGEPORT CC,NONE,VINCENT,ANDERSON
08/30/2023,ZZSREEWW,03/31/2023,BLACK,M,24,350000,"ROBBERY, FIRST DEGREE                 BF",HARTFORD CC,NONE,RYAN,CALHOUN
08/30/2023,ZZSHBLES,06/30/2023,HISPANIC,M,19,1376000,"ROBBERY, SECOND DEGREE                CF",MANSON YI,NONE,ANTONIO,SANTANA
08/30/2023,ZZHJLRCL,11/16/2022,HISPANIC,F,29,230000,"LARCENY, FIRST DEGREE                 BF",YORK CI,NONE,ALEXANDRIA,CARNEY
08/30/2023,ZZSSEBCE,10/25/2022,BLACK,M,21,235000,CONSPIRACY,MANSON YI,OTHER STATE,ANTONIO,MORENO
08/30/2023,ZZSSZHZB,05/25/2022,WHITE,M,45,750000,"ASSAULT, FIRST DEGREE                 BF",GARNER,NONE,DANIEL,YANG
08/30/2023,ZZHCEJJR,06/30/2023,WHITE,F,43,95000,"FAILURE TO APPEAR, FIRST DEGREE       DF",YORK CI,NONE,RACHEL,LARSON
08/30/2023,ZZRWSBSL,07/25/2023,BLACK,M,42,250000,CRIMINAL POSSESSION OF A PISTOL       DF,NEW HAVEN CC,FEDERAL,DEVIN,MILLER
08/30/2023,ZZSHWWJS,11/18/2022,HISPANIC,M,21,800000,CRIMINAL POSS OF PISTOL/REVOLVER      DF,HARTFORD CC,NONE,ANDRE,MUNOZ
08/30/2023,ZZSESHLR,07/26/2023,WHITE,F,51,10000,ASSAULT ON POLICE OR FIRE OFFICER     CF,YORK CI,NONE,MARILYN,KANE
08/30/2023,ZZESJLLH,08/01/2023,HISPANIC,M,57,500,"LARCENY, SIXTH DEGREE                 CM",NEW HAVEN CC,NONE,JACOB,STONE
08/30/2023,ZZHHCRZJ,08/03/2023,BLACK,M,35,750000,CRIMINAL POSSESSION OF A PISTOL       DF,HARTFORD CC,NONE,STEVEN,SPENCER
08/30/2023,ZZSZWREH,09/08/2021,WHITE,M,66,600000,VIOLATION OF PROBATION OR COND DISCHG,NEW HAVEN CC,NONE,GABRIEL,WELLS
08/30/2023,ZZSEBRHE,07/20/2023,WHITE,F,34,7000,"FAILURE TO APPEAR, SECOND DEGREE      AM",YORK CI,NONE,KRISTINA,THOMPSON
08/30/2023,ZZSZSHWE,04/06/2018,HISPANIC,M,30,350000,HOME INVASION                         AF,CHESHIRE CI,NONE,DAVID,MARTIN
08/30/2023,ZZSHBSWW,11/17/2021,BLACK,M,18,2700000,YOUTHFUL OFFENDER,MANSON YI,STATE OF CT,COLTON,FRIEDMAN
08/30/2023,ZZSHJJRH,04/19/2022,BLACK,M,18,150000,YOUTHFUL OFFENDER,MANSON YI,NONE,ERIC,ROBINSON
08/30/2023,ZZSHEBLL,01/05/2023,HISPANIC,M,26,130000,VIOLATION OF PROBATION OR COND DISCHG,BRIDGEPORT CC,NONE,SHAWN,PHELPS
08/30/2023,ZZHCEZRS,08/09/2019,BLACK,M,33,2002100,MURDER                                AF,WALKER RC,NONE,MIGUEL,HOWELL
08/30/2023,ZZRWEBEW,08/18/2023,WHITE,M,64,150000,OPERATING UNDER SUSPENDED LIC OR REG.  M,NEW HAVEN CC,NONE,CORY,DAWSON
08/30/2023,ZZSEECRW,11/21/2022,BLACK,M,37,100000,"SEXUAL ASSAULT, FIRST DEGREE           F",MACDOUGALL,NONE,DAVID,BATES
08/30/2023,ZZHZCWCH,01/30/2023,BLACK,M,35,1100050,CRIMINAL POSS OF PISTOL/REVOLVER      DF,WALKER RC,NONE,FRANK,DODSON
08/30/2023,ZZSHCLCB,08/27/2021,BLACK,M,21,2500000,HOME INVASION                         AF,WALKER RC,NONE,LARRY,GARCIA
08/30/2023,ZZSSHHJH,03/20/2023,BLACK,M,19,1250000,FELONY MURDER                         AF,MANSON YI,NONE,JOHN,LI
08/30/2023,ZZSSHRWS,03/06/2023,BLACK,F,37,500000,"ARSON, FIRST DEGREE                   AF",YORK CI,NONE,SHELLY,PERRY
08/30/2023,ZZRWEBHR,08/09/2023,BLACK,M,49,30250,CRIMINAL ATTEMPT,GARNER,NONE,THOMAS,NGUYEN
08/30/2023,ZZSRSLBR,08/29/2023,BLACK,M,25,250000,CRIMINAL POSSESSION OF A PISTOL       DF,HARTFORD CC,NONE,KENNETH,KELLY
08/30/2023,ZZSSRZSL,11/10/2022,WHITE,M,29,105100,CRIM VIOL OF PROTECTIVE ORDER         DF,GARNER,NONE,JOHN,RAY
08/30/2023,ZZSRSLHR,06/21/2023,WHITE,M,21,350500,CRIMINAL POSSESSION OF A PISTOL       DF,BRIDGEPORT CC,NONE,DANIEL,BERG
08/30/2023,ZZHLCLRZ,10/27/2020,WHITE,M,52,825000,"SEXUAL ASSAULT, FIRST DEGREE           F",WALKER RC,NONE,ROBERT,ROBERTS
08/30/2023,ZZSHLCLZ,08/17/2023,WHITE,M,58,27000,VIOLATION OF PROBATION OR COND DISCHG,CORRIGAN CI,NONE,RONALD,MALDONADO
08/30/2023,ZZSSRRLB,12/02/2022,BLACK,M,16,1600000,CONSPIRACY,MANSON YI,NONE,THOMAS,GONZALEZ
08/30/2023,ZZHBJBSJ,04/16/2021,HISPANIC,M,31,1750000,"RECKLESS ENDANGERMENT, FIRST DEGREE   AM",MACDOUGALL,NONE,MICHAEL,FRANK
08/30/2023,ZZHHJRBS,08/23/2023,BLACK,F,47,50000,"ASSAULT, SECOND DEGREE                 F",YORK CI,NONE,CAROL,PATEL
08/30/2023,ZZHLBBBS,07/24/2023,HISPANIC,M,34,25000,"LARCENY, SECOND DEGREE                CF",HARTFORD CC,NONE,RYAN,YOUNG
08/30/2023,ZZHBSEHJ,01/12/2023,HISPANIC,M,31,100000,VIOLATION OF PROBATION OR COND DISCHG,BRIDGEPORT CC,NONE,STEVE,DAVIS
08/30/2023,ZZHSELZC,07/17/2023,WHITE,M,34,150,CRIM VIOL RES ORDER                   AM,HARTFORD CC,NONE,MICHAEL,MCINTYRE
08/30/2023,ZZHRLEEH,08/24/2023,WHITE,M,35,100000,THREATENING                           AM,NEW HAVEN CC,NONE,KEVIN,COOPER
08/30/2023,ZZRJRHCW,07/21/2023,BLACK,M,40,430000,"ROBBERY, FIRST DEGREE                 BF",NEW HAVEN CC,NONE,JACK,BAKER
08/30/2023,ZZSHZLZC,07/21/2023,WHITE,F,30,30000,DRUG PARAPHERNALIA IN DRUG FACTORY     F,YORK CI,NONE,TINA,RUSSO
08/30/2023,ZZSSRHCJ,07/24/2023,HISPANIC,M,19,450000,"ROBBERY, SECOND DEGREE                CF",NEW HAVEN CC,NONE,DANIEL,ADAMS
08/30/2023,ZZRSRHZR,06/14/2023,WHITE,M,47,25550,EVADING RESPONSIBILITY                 M,NEW HAVEN CC,NONE,IAN,WILLIAMS
08/30/2023,ZZSSSLBW,07/13/2023,HISPANIC,M,19,5050,INTERFERING WITH AN OFFICER           AM,MANSON YI,NONE,SETH,KNOX
08/30/2023,ZZRLSLRC,07/24/2023,BLACK,M,49,115000,VIOLATION OF PROBATION OR COND DISCHG,CORRIGAN CI,NONE,PAUL,SMITH
08/30/2023,ZZHSZWBJ,05/11/2022,BLACK,M,35,3700000,MURDER                                AF,CHESHIRE CI,NONE,RICHARD,MOON
08/30/2023,ZZSRSWHJ,08/25/2023,WHITE,M,24,50000,STRANGULATION 2ND DEGREE              DF,CORRIGAN CI,NONE,JOSHUA,WILLIAMS
08/30/2023,ZZSSSBJH,07/31/2023,BLACK,M,27,35000,ASSAULT ON POLICE OR FIRE OFFICER     CF,BRIDGEPORT CC,NONE,STEPHEN,MARTIN
08/30/2023,ZZSSRECL,11/23/2022,BLACK,M,19,1750100,HOME INVASION                         AF,MANSON YI,NONE,CHRISTOPHER,CHEN
08/30/2023,ZZHHJEHE,11/14/2022,BLACK,M,36,611400,CRIMINAL POSSESSION OF A PISTOL       DF,CHESHIRE CI,NONE,JEREMY,CHEN
08/30/2023,ZZSHLRHW,05/22/2023,WHITE,M,34,26500,"FAILURE TO APPEAR, FIRST DEGREE       DF",NEW HAVEN CC,NONE,DANIEL,HUTCHINSON
08/30/2023,ZZHJJEEC,08/10/2023,WHITE,M,36,5000,"LARCENY, THIRD DEGREE                 DF",NEW HAVEN CC,NONE,JOSE,BENTLEY
08/30/2023,ZZSSSBBR,07/31/2023,HISPANIC,M,17,150100,JUVENILE TRANSFER,MANSON YI,NONE,ROBERT,HOWARD
08/30/2023,ZZRJJEEW,04/09/2018,BLACK,M,39,500,PROHIB ACTS RE: DRUG PARAPHERNALIA,CORRIGAN CI,SPECIAL PAROLE,ANDREW,SMITH
08/30/2023,ZZHLSWHW,06/15/2023,BLACK,M,36,100000,CRIM VIOL OF PROTECTIVE ORDER         DF,CORRIGAN CI,FEDERAL,DANIEL,MASON
08/30/2023,ZZSHJSRH,04/25/2022,HISPANIC,M,35,62000,INJURY OR RISK OF INJURY TO MINOR      F,HARTFORD CC,NONE,JAMES,SULLIVAN
08/30/2023,ZZHWJBJZ,02/07/2023,BLACK,M,32,500000,CRIMINAL POSSESSION OF A PISTOL       DF,CHESHIRE CI,NONE,PATRICK,GORDON
08/30/2023,ZZHLZZZB,07/18/2023,WHITE,M,37,150000,VIOLATION OF PROBATION OR COND DISCHG,NEW HAVEN CC,NONE,GEORGE,GONZALES
08/30/2023,ZZRRZHSW,03/24/2023,BLACK,M,55,246000,STRANGULATION 1ST DEGREE              CF,BRIDGEPORT CC,NONE,RALPH,FISCHER
08/30/2023,ZZSHECRJ,09/06/2022,HISPANIC,M,52,1015200,MURDER                                AF,HARTFORD CC,NONE,DEVIN,WILLIAMS
08/30/2023,ZZHCCCLR,07/27/2022,BLACK,M,47,500000,"SEXUAL ASSAULT, FIRST DEGREE           F",NEW HAVEN CC,NONE,JAMES,LANG
08/30/2023,ZZSHHZLE,06/23/2023,WHITE,M,32,151050,"BURGLARY, FIRST DEGREE                BF",HARTFORD CC,NONE,JEFFREY,THOMPSON
08/30/2023,ZZREZBCH,06/12/2023,WHITE,M,48,75000,STRANGULATION 2ND DEGREE              DF,CORRIGAN CI,NONE,CHRISTOPHER,MCKEE
08/30/2023,ZZHCWBSH,08/10/2023,WHITE,M,30,25000,"LARCENY, THIRD DEGREE                 DF",HARTFORD CC,NONE,TIMOTHY,PEREZ
08/30/2023,ZZRJESLR,11/18/2019,HISPANIC,M,57,250000,REG PERSON WHO COMM SEX VIOL OFF      DF,CORRIGAN CI,SPECIAL PAROLE,MICHAEL,HILL
08/30/2023,ZZSSSCSC,07/19/2023,HISPANIC,M,41,6500,"FAILURE TO APPEAR, FIRST DEGREE       DF",CORRIGAN CI,NONE,ERIC,BAIRD
08/30/2023,ZZHJHWBJ,08/10/2023,WHITE,M,32,50000,STRANGULATION 2ND DEGREE              DF,CORRIGAN CI,NONE,RUSSELL,TAYLOR
08/30/2023,ZZSSZLWL,06/27/2022,HISPANIC,M,20,1500000,MURDER                                AF,MANSON YI,T,DAVID,JONES
08/30/2023,ZZSESCRS,05/08/2023,BLACK,M,29,50000,CRIMINAL POSS OF PISTOL/REVOLVER      DF,MACDOUGALL,NONE,JACOB,RICHARDSON
08/30/2023,ZZSHLCLS,05/07/2021,BLACK,M,23,2270000,MURDER                                AF,CHESHIRE CI,NONE,THOMAS,HERNANDEZ
08/30/2023,ZZSHLSSR,07/26/2023,BLACK,M,20,400000,"ROBBERY, FIRST DEGREE                 BF",MANSON YI,NONE,THOMAS,KELLY
08/30/2023,ZZSZWWJJ,07/20/2023,WHITE,M,43,60000,"SALE OF HEROIN, COC BY NON-DEPENDENT",CORRIGAN CI,NONE,STEVEN,STONE
08/30/2023,ZZSSWZWW,08/12/2023,WHITE,M,19,25000,CARRY PIST/RVOLV W/O PERMIT,CORRIGAN CI,NONE,CALVIN,SHORT
08/30/2023,ZZSEEZSZ,02/23/2023,HISPANIC,M,40,480500,"ROBBERY, FIRST DEGREE                 BF",HARTFORD CC,NONE,DONALD,JONES
08/30/2023,ZZSHBCRS,06/13/2023,HISPANIC,M,18,260000,"ROBBERY, FIRST DEGREE                 BF",MANSON YI,NONE,RONALD,RUSSELL
08/30/2023,ZZSSRLLW,01/11/2023,BLACK,M,17,100000,YOUTHFUL OFFENDER,MANSON YI,NONE,DONALD,ROBERTS
08/30/2023,ZZSZWRSS,07/10/2023,WHITE,M,32,10550,"LARCENY, SIXTH DEGREE                 CM",HARTFORD CC,NONE,JAMES,LOVE
08/30/2023,ZZHBRJRB,07/14/2023,HISPANIC,M,30,100000,"CRIMINAL TRESPASS, FIRST DEGREE       AM",GARNER,NONE,VINCENT,MCKENZIE
08/30/2023,ZZHWSLBH,11/03/2021,HISPANIC,M,43,300000,SEXUAL ASSAULT 1ST DEGREE-AGGRVTD      F,GARNER,NONE,STEVEN,RAY
08/30/2023,ZZHBZBBC,07/21/2022,BLACK,M,28,2000100,MURDER                                AF,WALKER RC,NONE,SCOTT,GORDON
08/30/2023,ZZHRBERB,06/20/2023,HISPANIC,M,50,100000,VIOLATION OF PROBATION OR COND DISCHG,NEW HAVEN CC,NONE,CONNOR,WILLIAMS
08/30/2023,ZZSSZJHJ,06/13/2023,WHITE,F,34,85000,"FAILURE TO APPEAR, FIRST DEGREE       DF",YORK CI,NONE,JENNIFER,JONES
08/30/2023,ZZHEBCLZ,07/14/2023,WHITE,M,39,15000,"BURGLARY, THIRD DEGREE                DF",HARTFORD CC,NONE,ANTHONY,ROBERTS
08/30/2023,ZZSHSWSH,05/26/2022,HISPANIC,M,50,1125000,"KIDNAPPING, 2ND DEGREE                BF",GARNER,NONE,RICHARD,IRWIN
08/30/2023,ZZHJRHCC,08/16/2023,HISPANIC,M,30,3500000,MURDER                                AF,NEW HAVEN CC,NONE,COLTON,HERNANDEZ
08/30/2023,ZZRLEHJC,06/20/2023,BLACK,M,49,65500,"CRIMINAL MISCHIEF, FIRST DEGREE       DF",BRIDGEPORT CC,NONE,DAVID,JOHNSON
08/30/2023,ZZHSELEW,08/14/2023,WHITE,M,35,20000,CARRYING WEAPON IN A MOTOR VEHICLE     F,NEW HAVEN CC,NONE,IAN,DUFFY
08/30/2023,ZZRWELJL,03/28/2023,BLACK,M,43,60000,"FAILURE TO APPEAR, SECOND DEGREE      AM",NEW HAVEN CC,NONE,MICHAEL,CHARLES
08/30/2023,ZZSHCLJE,11/12/2021,BLACK,M,20,381500,CRIMINAL POSSESSION OF A PISTOL       DF,CHESHIRE CI,FEDERAL,ROBERT,LITTLE
08/30/2023,ZZHRWZWE,02/21/2023,BLACK,M,36,2375000,MURDER                                AF,WALKER RC,NONE,RICHARD,MOORE
08/30/2023,ZZSRWECC,03/24/2023,BLACK,M,27,300100,"SEXUAL ASSAULT, FIRST DEGREE           F",GARNER,H,RICHARD,RITTER
08/30/2023,ZZHHZZCB,07/16/2021,BLACK,M,34,755000,HOME INVASION                         AF,MACDOUGALL,NONE,ERIC,FOX
08/30/2023,ZZRSRRSZ,07/10/2023,WHITE,M,44,50100,LARCENY OF MV,NEW HAVEN CC,FEDERAL,JAMES,AYALA
08/30/2023,ZZSZJBEL,06/23/2023,WHITE,M,33,225000,CRIM VIOL ST CRIM RESTR ORDER         DF,CORRIGAN CI,NONE,BRIAN,DELGADO
08/30/2023,ZZSESSRE,06/06/2023,BLACK,M,26,50050,ASSAULT ON POLICE OR FIRE OFFICER     CF,GARNER,NONE,JOSEPH,RAYMOND
08/30/2023,ZZSSZSSC,06/07/2022,BLACK,M,19,1000000,MURDER                                AF,WALKER RC,NONE,DENNIS,VAZQUEZ
08/30/2023,ZZHCEBRL,08/29/2023,HISPANIC,M,32,30000,VIOLATION OF PROBATION OR COND DISCHG,HARTFORD CC,NONE,HARRY,GRAHAM
08/30/2023,ZZHZHRHW,08/07/2023,HISPANIC,M,40,80000,VIOLATION OF PROBATION OR COND DISCHG,BRIDGEPORT CC,NONE,AARON,JENSEN
08/30/2023,ZZECCWRJ,02/17/2022,BLACK,M,58,50000,"ESCAPE, FIRST DEGREE                  CF",HARTFORD CC,NONE,CURTIS,OSBORNE
08/30/2023,ZZRJSHCH,09/27/2021,BLACK,M,41,376000,"ASSAULT, FIRST DEGREE                 BF",GARNER,NONE,ROBERT,ALLEN
08/30/2023,ZZSSWRZW,08/24/2023,BLACK,M,30,50000,IDENTITY THEFT 3RD DEGREE             DF,HARTFORD CC,NONE,DONALD,SMITH
08/30/2023,ZZHHRLWR,07/10/2023,WHITE,F,47,75000,ASSAULT ON POLICE OR FIRE OFFICER     CF,YORK CI,NONE,MANDY,BARRERA
08/30/2023,ZZSEHBRC,07/13/2023,BLACK,M,34,40050,CRIM VIOL OF PROTECTIVE ORDER         DF,HARTFORD CC,NONE,TRAVIS,MELTON
08/30/2023,ZZSSWEEE,08/17/2023,HISPANIC,M,21,750000,"ROBBERY, FIRST DEGREE                 BF",CHESHIRE CI,NONE,BRIAN,WELLS
08/30/2023,ZZSSHZLB,02/16/2023,HISPANIC,M,37,875000,"ASSAULT, SECOND DEGREE                 F",CHESHIRE CI,NONE,JEFFREY,DIAZ
08/30/2023,ZZSZBJBL,04/28/2021,BLACK,M,27,611050,CRIMINAL ATTEMPT,CHESHIRE CI,NONE,COLE,THOMAS
08/30/2023,ZZRSWRJL,09/08/2022,WHITE,M,44,1300050,"STALKING, 1ST DEGREE                  DF",WALKER RC,NONE,PATRICK,JOHNSON
08/30/2023,ZZRCBECE,05/11/2011,HISPANIC,M,49,1000000,FELONY MURDER                         AF,MACDOUGALL,SPECIAL PAROLE,JONATHAN,DAVIS
08/30/2023,ZZHSCSRC,11/12/2021,BLACK,M,34,2000000,HOME INVASION                         AF,HARTFORD CC,FEDERAL,KYLE,MCLAUGHLIN
08/30/2023,ZZHBJHCW,08/28/2023,BLACK,M,36,100000,POSSESSION OF NARCOTICS,HARTFORD CC,NONE,RICKY,ELLIS
08/30/2023,ZZHWJESE,07/17/2023,WHITE,F,36,45000,CRIM VIOL OF PROTECTIVE ORDER         DF,YORK CI,NONE,AMANDA,WILLIAMS
08/30/2023,ZZSSSWLZ,07/03/2023,BLACK,M,24,100000,"ASSAULT, SECOND DEGREE                 F",CORRIGAN CI,NONE,BARRY,PAUL
08/30/2023,ZZSSSHZR,06/08/2023,BLACK,M,50,40000,CONSPIRACY,BRIDGEPORT CC,NONE,CHRISTIAN,MAY
08/30/2023,ZZRLHHZL,03/06/2023,ASIAN,M,42,25000,VIOLATION OF PROBATION OR COND DISCHG,BRIDGEPORT CC,NONE,BRANDON,RIVERA
08/30/2023,ZZHJLJZS,11/20/2015,HISPANIC,M,47,25000,REG PERSON WHO COMM OFF AGAINST MINOR DF,CORRIGAN CI,SPECIAL PAROLE,FREDERICK,DAVIS
08/30/2023,ZZSSZZWH,06/17/2023,BLACK,M,19,161000,VIOLATION OF PROBATION OR COND DISCHG,GARNER,NONE,JOHN,CAMPBELL
08/30/2023,ZZSSRSCZ,08/25/2023,BLACK,M,18,20000,DRUG PARAPHERNALIA IN DRUG FACTORY     F,HARTFORD CC,NONE,JACOB,MORALES
08/30/2023,ZZSRSJRJ,08/26/2020,BLACK,M,43,650000,"ASSAULT, FIRST DEGREE                 BF",CHESHIRE CI,NONE,CHARLES,KIM
08/30/2023,ZZSHLLSE,01/10/2023,BLACK,M,21,1500800,INTIMIDATING A WITNESS                CF,WALKER RC,NONE,MICHAEL,SHIELDS
08/30/2023,ZZSSSCCW,07/20/2023,WHITE,F,35,13000,PROSTITUTION                          AM,YORK CI,NONE,BETHANY,BENDER
08/30/2023,ZZRCLWJC,03/12/2018,BLACK,M,40,2500,SALE OF NARC/AMPHET BY NON-DEPENDENT   F,NEW HAVEN CC,SPECIAL PAROLE,LARRY,ROWE
08/30/2023,ZZHBZEHJ,05/30/2023,BLACK,M,31,351000,"LARCENY, FIRST DEGREE                 BF",BRIDGEPORT CC,NONE,ERIC,BALLARD
08/30/2023,ZZSHSCZZ,12/05/2022,BLACK,M,28,54000,DISORDERLY CONDUCT                    CM,HARTFORD CC,NONE,JEFFERY,ODONNELL
08/30/2023,ZZRJECWJ,06/07/2023,BLACK,M,40,41500,"ROBBERY, THIRD DEGREE                 DF",HARTFORD CC,NONE,ISAAC,GONZALEZ
08/30/2023,ZZSSZRZL,05/17/2022,WHITE,M,20,500000,CRIMINAL POSS OF PISTOL/REVOLVER      DF,MANSON YI,NONE,STEVE,ANDERSON
08/30/2023,ZZSELEWC,03/23/2023,BLACK,M,30,800000,CRIMINAL POSSESSION OF A PISTOL       DF,HARTFORD CC,NONE,KYLE,FISHER
08/30/2023,ZZHHHWRB,09/24/2021,HISPANIC,M,34,1255500,"LARCENY, THIRD DEGREE                 DF",WALKER RC,OTHER STATE,BRADLEY,EVANS
08/30/2023,ZZHWRJSC,10/21/2022,BLACK,M,33,1000000,MURDER                                AF,MACDOUGALL,NONE,THOMAS,WILLIAMS
08/30/2023,ZZSHCLHS,08/23/2021,BLACK,M,27,150000,ALTERING OR REMOVING IDENT NUMBER      F,MACDOUGALL,NONE,CODY,JOHNSON
08/30/2023,ZZSHHLZE,05/31/2022,BLACK,M,24,1515000,MURDER                                AF,HARTFORD CC,NONE,ROBERT,CHAMBERS
08/30/2023,ZZSSECHH,12/12/2022,BLACK,M,25,150300,ALTERING OR REMOVING IDENT NUMBER      F,BRIDGEPORT CC,NONE,ANDREW,PECK
08/30/2023,ZZSRJLSB,06/02/2021,WHITE,M,26,701500,"SEXUAL ASSAULT, FIRST DEGREE           F",CHESHIRE CI,NONE,DANIEL,JONES
08/30/2023,ZZHEJWSH,07/27/2023,BLACK,M,35,15000,ASSAULT ON POLICE OR FIRE OFFICER     CF,GARNER,NONE,MATTHEW,JOHNSON
08/30/2023,ZZHWZWHE,07/03/2023,WHITE,M,41,90100,CARRYING WEAPON IN A MOTOR VEHICLE     F,NEW HAVEN CC,NONE,JOSEPH,MILLER
08/30/2023,ZZEHSLHZ,05/30/2023,BLACK,M,56,22000,"BURGLARY, THIRD DEGREE                DF",HARTFORD CC,NONE,STEVEN,COLLINS
08/30/2023,ZZEEHHHS,06/22/2023,WHITE,M,60,225000,"MANSLAUGHTER, FIRST DEGREE            BF",HARTFORD CC,NONE,JOSEPH,CARTER
08/30/2023,ZZHBBBCR,09/25/2020,BLACK,M,31,3000000,MURDER                                AF,MACDOUGALL,NONE,THEODORE,MATTHEWS
08/30/2023,ZZHHRJBS,10/28/2022,HISPANIC,M,44,1010100,VIOLATION OF PROBATION OR COND DISCHG,MACDOUGALL,NONE,EDWARD,JOHNSON
08/30/2023,ZZHBBWZL,07/17/2023,BLACK,M,26,700000,CRIMINAL POSS OF PISTOL/REVOLVER      DF,CHESHIRE CI,NONE,SCOTT,ROBERSON
08/30/2023,ZZSHCCWB,08/22/2023,HISPANIC,M,22,150000,CRIMINAL POSSESSION OF A PISTOL       DF,HARTFORD CC,NONE,PETER,NGUYEN
08/30/2023,ZZSSHJRH,05/04/2023,BLACK,F,19,5000,ASSAULT ON POLICE OR FIRE OFFICER     CF,MH-WHITING,NONE,KIMBERLY,MAYO
08/30/2023,ZZRJSCLJ,02/21/2023,BLACK,M,39,1065000,USING MACHINE GUN IN CRIME             F,MACDOUGALL,NONE,SEAN,WELLS
08/30/2023,ZZHCRECZ,03/13/2023,BLACK,M,38,15000,ASSAULT ON POLICE OR FIRE OFFICER     CF,GARNER,NONE,MATTHEW,THOMAS
08/30/2023,ZZSZHSLR,06/08/2023,HISPANIC,M,34,57500,ALTERING OR REMOVING IDENT NUMBER      F,BRIDGEPORT CC,NONE,JUSTIN,DOMINGUEZ
08/30/2023,ZZHLLHCJ,11/24/2021,BLACK,M,36,250500,HOME INVASION                         AF,BRIDGEPORT CC,NONE,SCOTT,MILLER
08/30/2023,ZZHELZES,03/24/2023,BLACK,M,36,1500050,CRIMINAL POSSESSION OF A PISTOL       DF,WALKER RC,NONE,BRIAN,MCGEE
08/30/2023,ZZHBHCHW,08/14/2023,HISPANIC,M,31,300000,"ASSAULT 2ND, VICTIM 60 OR OVER        DF",HARTFORD CC,NONE,JAMES,HARPER
08/30/2023,ZZRCLCCH,12/27/2013,BLACK,M,41,50000,SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE  F,BRIDGEPORT CC,SPECIAL PAROLE,PATRICK,BAILEY
